Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Norway,Southwest Norway,NO-NO2,86.88,126.07,88.17,85.61,entsoe.eu,false,
2023-01-01 01:00:00,Norway,Southwest Norway,NO-NO2,91.29,131.34,87.34,83.69,entsoe.eu,false,
2023-01-01 02:00:00,Norway,Southwest Norway,NO-NO2,95.64,136.58,86.51,80.88,entsoe.eu,false,
2023-01-01 03:00:00,Norway,Southwest Norway,NO-NO2,96.33,137.19,86.21,79.42,entsoe.eu,false,
2023-01-01 04:00:00,Norway,Southwest Norway,NO-NO2,98.43,140.2,85.84,78.8,entsoe.eu,false,
2023-01-01 05:00:00,Norway,Southwest Norway,NO-NO2,100.27,141.35,85.58,78.45,entsoe.eu,false,
2023-01-01 06:00:00,Norway,Southwest Norway,NO-NO2,94.96,133.8,86.43,79.58,entsoe.eu,false,
2023-01-01 07:00:00,Norway,Southwest Norway,NO-NO2,87.7,124.84,87.13,80.68,entsoe.eu,false,
2023-01-01 08:00:00,Norway,Southwest Norway,NO-NO2,78.5,114.46,88.85,84.46,entsoe.eu,false,
2023-01-01 09:00:00,Norway,Southwest Norway,NO-NO2,66.9,101.31,91.06,88.67,entsoe.eu,false,
2023-01-01 10:00:00,Norway,Southwest Norway,NO-NO2,61.79,95.68,92.01,90.28,entsoe.eu,false,
2023-01-01 11:00:00,Norway,Southwest Norway,NO-NO2,59.12,92.4,92.34,90.73,entsoe.eu,false,
2023-01-01 12:00:00,Norway,Southwest Norway,NO-NO2,62.95,96.41,91.99,90.18,entsoe.eu,false,
2023-01-01 13:00:00,Norway,Southwest Norway,NO-NO2,57.62,89.18,92.61,90.84,entsoe.eu,false,
2023-01-01 14:00:00,Norway,Southwest Norway,NO-NO2,56.84,87.96,92.83,90.89,entsoe.eu,false,
2023-01-01 15:00:00,Norway,Southwest Norway,NO-NO2,60.29,90.78,92.92,90.82,entsoe.eu,false,
2023-01-01 16:00:00,Norway,Southwest Norway,NO-NO2,59.87,90.77,93.4,91.16,entsoe.eu,false,
2023-01-01 17:00:00,Norway,Southwest Norway,NO-NO2,64.27,95.39,93.1,90.81,entsoe.eu,false,
2023-01-01 18:00:00,Norway,Southwest Norway,NO-NO2,63.28,94.63,93.27,90.92,entsoe.eu,false,
2023-01-01 19:00:00,Norway,Southwest Norway,NO-NO2,63.14,95.3,92.96,90.25,entsoe.eu,false,
2023-01-01 20:00:00,Norway,Southwest Norway,NO-NO2,67.44,100.94,91.89,88.8,entsoe.eu,false,
2023-01-01 21:00:00,Norway,Southwest Norway,NO-NO2,76.12,111.22,90.38,86.5,entsoe.eu,false,
2023-01-01 22:00:00,Norway,Southwest Norway,NO-NO2,82.15,119.06,89.29,84.95,entsoe.eu,false,
2023-01-01 23:00:00,Norway,Southwest Norway,NO-NO2,83.8,121.53,89.04,84.34,entsoe.eu,false,
2023-01-02 00:00:00,Norway,Southwest Norway,NO-NO2,92.58,131.97,87.99,83.14,entsoe.eu,false,
2023-01-02 01:00:00,Norway,Southwest Norway,NO-NO2,95.34,135.31,87.65,83.13,entsoe.eu,false,
2023-01-02 02:00:00,Norway,Southwest Norway,NO-NO2,94.36,133.87,87.82,83.47,entsoe.eu,false,
2023-01-02 03:00:00,Norway,Southwest Norway,NO-NO2,96.9,136.34,87.63,83.17,entsoe.eu,false,
2023-01-02 04:00:00,Norway,Southwest Norway,NO-NO2,102.43,142.7,87.02,82.56,entsoe.eu,false,
2023-01-02 05:00:00,Norway,Southwest Norway,NO-NO2,97.59,136.8,88.34,85.08,entsoe.eu,false,
2023-01-02 06:00:00,Norway,Southwest Norway,NO-NO2,65.95,99.44,92.5,90.99,entsoe.eu,false,
2023-01-02 07:00:00,Norway,Southwest Norway,NO-NO2,41.06,70.66,95.28,94.41,entsoe.eu,false,
2023-01-02 08:00:00,Norway,Southwest Norway,NO-NO2,28.25,55.23,97.01,96.46,entsoe.eu,false,
2023-01-02 09:00:00,Norway,Southwest Norway,NO-NO2,48.96,77.76,95.07,94.29,entsoe.eu,false,
2023-01-02 10:00:00,Norway,Southwest Norway,NO-NO2,49.11,78.15,95.0,94.28,entsoe.eu,false,
2023-01-02 11:00:00,Norway,Southwest Norway,NO-NO2,40.63,69.26,95.71,95.06,entsoe.eu,false,
2023-01-02 12:00:00,Norway,Southwest Norway,NO-NO2,47.81,77.24,94.88,94.04,entsoe.eu,false,
2023-01-02 13:00:00,Norway,Southwest Norway,NO-NO2,44.94,73.5,95.41,94.58,entsoe.eu,false,
2023-01-02 14:00:00,Norway,Southwest Norway,NO-NO2,38.9,66.88,96.01,95.26,entsoe.eu,false,
2023-01-02 15:00:00,Norway,Southwest Norway,NO-NO2,35.9,63.53,96.38,95.71,entsoe.eu,false,
2023-01-02 16:00:00,Norway,Southwest Norway,NO-NO2,14.93,40.66,98.42,98.25,entsoe.eu,false,
2023-01-02 17:00:00,Norway,Southwest Norway,NO-NO2,8.15,33.79,98.8,98.79,entsoe.eu,false,
2023-01-02 18:00:00,Norway,Southwest Norway,NO-NO2,11.52,37.72,98.26,98.1,entsoe.eu,false,
2023-01-02 19:00:00,Norway,Southwest Norway,NO-NO2,15.67,42.42,97.73,97.64,entsoe.eu,false,
2023-01-02 20:00:00,Norway,Southwest Norway,NO-NO2,14.45,40.81,97.88,97.82,entsoe.eu,false,
2023-01-02 21:00:00,Norway,Southwest Norway,NO-NO2,34.56,62.83,95.99,95.61,entsoe.eu,false,
2023-01-02 22:00:00,Norway,Southwest Norway,NO-NO2,66.05,98.1,92.59,91.83,entsoe.eu,false,
2023-01-02 23:00:00,Norway,Southwest Norway,NO-NO2,59.23,90.65,93.09,92.46,entsoe.eu,false,
2023-01-03 00:00:00,Norway,Southwest Norway,NO-NO2,107.78,145.04,87.42,86.03,entsoe.eu,false,
2023-01-03 01:00:00,Norway,Southwest Norway,NO-NO2,99.96,137.21,88.91,87.56,entsoe.eu,false,
2023-01-03 02:00:00,Norway,Southwest Norway,NO-NO2,112.98,152.43,87.23,85.34,entsoe.eu,false,
2023-01-03 03:00:00,Norway,Southwest Norway,NO-NO2,115.37,155.24,86.31,83.75,entsoe.eu,false,
2023-01-03 04:00:00,Norway,Southwest Norway,NO-NO2,69.05,104.0,90.96,87.83,entsoe.eu,false,
2023-01-03 05:00:00,Norway,Southwest Norway,NO-NO2,9.89,36.36,98.17,95.94,entsoe.eu,false,
2023-01-03 06:00:00,Norway,Southwest Norway,NO-NO2,4.64,29.68,98.93,97.68,entsoe.eu,false,
2023-01-03 07:00:00,Norway,Southwest Norway,NO-NO2,6.84,32.5,98.39,97.13,entsoe.eu,false,
2023-01-03 08:00:00,Norway,Southwest Norway,NO-NO2,3.02,27.7,99.3,98.81,entsoe.eu,false,
2023-01-03 09:00:00,Norway,Southwest Norway,NO-NO2,0.29,24.33,99.97,99.95,entsoe.eu,false,
2023-01-03 10:00:00,Norway,Southwest Norway,NO-NO2,0.2,24.14,99.99,99.99,entsoe.eu,false,
2023-01-03 11:00:00,Norway,Southwest Norway,NO-NO2,0.18,24.11,99.99,99.99,entsoe.eu,false,
2023-01-03 12:00:00,Norway,Southwest Norway,NO-NO2,0.17,23.91,99.99,99.99,entsoe.eu,false,
2023-01-03 13:00:00,Norway,Southwest Norway,NO-NO2,0.2,23.82,99.99,99.99,entsoe.eu,false,
2023-01-03 14:00:00,Norway,Southwest Norway,NO-NO2,0.2,23.6,99.99,99.99,entsoe.eu,false,
2023-01-03 15:00:00,Norway,Southwest Norway,NO-NO2,3.92,27.73,99.25,99.13,entsoe.eu,false,
2023-01-03 16:00:00,Norway,Southwest Norway,NO-NO2,0.15,23.07,100.0,100.0,entsoe.eu,false,
2023-01-03 17:00:00,Norway,Southwest Norway,NO-NO2,0.5,23.25,99.93,99.92,entsoe.eu,false,
2023-01-03 18:00:00,Norway,Southwest Norway,NO-NO2,8.7,32.65,98.3,98.19,entsoe.eu,false,
2023-01-03 19:00:00,Norway,Southwest Norway,NO-NO2,14.07,38.79,97.86,97.78,entsoe.eu,false,
2023-01-03 20:00:00,Norway,Southwest Norway,NO-NO2,44.07,72.18,94.15,93.59,entsoe.eu,false,
2023-01-03 21:00:00,Norway,Southwest Norway,NO-NO2,72.44,103.67,90.69,89.59,entsoe.eu,false,
2023-01-03 22:00:00,Norway,Southwest Norway,NO-NO2,87.11,120.18,88.66,87.08,entsoe.eu,false,
2023-01-03 23:00:00,Norway,Southwest Norway,NO-NO2,80.14,112.34,89.03,86.36,entsoe.eu,false,
2023-01-04 00:00:00,Norway,Southwest Norway,NO-NO2,76.45,108.39,89.07,85.36,entsoe.eu,false,
2023-01-04 01:00:00,Norway,Southwest Norway,NO-NO2,77.33,108.7,88.76,84.22,entsoe.eu,false,
2023-01-04 02:00:00,Norway,Southwest Norway,NO-NO2,74.7,105.61,89.21,84.45,entsoe.eu,false,
2023-01-04 03:00:00,Norway,Southwest Norway,NO-NO2,72.18,102.53,89.61,84.79,entsoe.eu,false,
2023-01-04 04:00:00,Norway,Southwest Norway,NO-NO2,69.87,99.54,89.96,85.61,entsoe.eu,false,
2023-01-04 05:00:00,Norway,Southwest Norway,NO-NO2,61.54,90.15,91.54,88.57,entsoe.eu,false,
2023-01-04 06:00:00,Norway,Southwest Norway,NO-NO2,49.59,76.99,93.91,92.47,entsoe.eu,false,
2023-01-04 07:00:00,Norway,Southwest Norway,NO-NO2,53.23,81.44,94.23,93.46,entsoe.eu,false,
2023-01-04 08:00:00,Norway,Southwest Norway,NO-NO2,51.49,79.32,94.42,93.72,entsoe.eu,false,
2023-01-04 09:00:00,Norway,Southwest Norway,NO-NO2,46.91,74.82,94.61,93.86,entsoe.eu,false,
2023-01-04 10:00:00,Norway,Southwest Norway,NO-NO2,47.53,75.02,94.77,94.03,entsoe.eu,false,
2023-01-04 11:00:00,Norway,Southwest Norway,NO-NO2,45.42,72.47,94.97,94.26,entsoe.eu,false,
2023-01-04 12:00:00,Norway,Southwest Norway,NO-NO2,42.37,69.53,95.06,94.29,entsoe.eu,false,
2023-01-04 13:00:00,Norway,Southwest Norway,NO-NO2,44.06,71.6,94.57,93.76,entsoe.eu,false,
2023-01-04 14:00:00,Norway,Southwest Norway,NO-NO2,42.58,69.74,95.07,94.27,entsoe.eu,false,
2023-01-04 15:00:00,Norway,Southwest Norway,NO-NO2,43.81,70.86,95.2,94.47,entsoe.eu,false,
2023-01-04 16:00:00,Norway,Southwest Norway,NO-NO2,46.1,72.95,95.22,94.62,entsoe.eu,false,
2023-01-04 17:00:00,Norway,Southwest Norway,NO-NO2,44.49,71.92,95.06,94.45,entsoe.eu,false,
2023-01-04 18:00:00,Norway,Southwest Norway,NO-NO2,45.59,73.07,94.89,94.22,entsoe.eu,false,
2023-01-04 19:00:00,Norway,Southwest Norway,NO-NO2,45.92,73.53,94.77,94.06,entsoe.eu,false,
2023-01-04 20:00:00,Norway,Southwest Norway,NO-NO2,46.73,74.74,94.77,94.02,entsoe.eu,false,
2023-01-04 21:00:00,Norway,Southwest Norway,NO-NO2,53.79,82.91,93.52,92.63,entsoe.eu,false,
2023-01-04 22:00:00,Norway,Southwest Norway,NO-NO2,64.31,94.61,92.05,90.95,entsoe.eu,false,
2023-01-04 23:00:00,Norway,Southwest Norway,NO-NO2,73.33,105.17,91.07,89.82,entsoe.eu,false,
2023-01-05 00:00:00,Norway,Southwest Norway,NO-NO2,82.71,116.0,89.79,87.69,entsoe.eu,false,
2023-01-05 01:00:00,Norway,Southwest Norway,NO-NO2,85.56,119.46,89.38,87.06,entsoe.eu,false,
2023-01-05 02:00:00,Norway,Southwest Norway,NO-NO2,84.75,118.59,89.22,85.84,entsoe.eu,false,
2023-01-05 03:00:00,Norway,Southwest Norway,NO-NO2,85.93,119.78,89.46,87.43,entsoe.eu,false,
2023-01-05 04:00:00,Norway,Southwest Norway,NO-NO2,80.0,113.09,90.31,89.0,entsoe.eu,false,
2023-01-05 05:00:00,Norway,Southwest Norway,NO-NO2,69.3,101.63,91.67,90.64,entsoe.eu,false,
2023-01-05 06:00:00,Norway,Southwest Norway,NO-NO2,64.66,96.47,92.65,91.87,entsoe.eu,false,
2023-01-05 07:00:00,Norway,Southwest Norway,NO-NO2,69.17,102.45,92.14,91.31,entsoe.eu,false,
2023-01-05 08:00:00,Norway,Southwest Norway,NO-NO2,50.81,81.8,94.17,93.62,entsoe.eu,false,
2023-01-05 09:00:00,Norway,Southwest Norway,NO-NO2,30.09,58.1,96.46,96.14,entsoe.eu,false,
2023-01-05 10:00:00,Norway,Southwest Norway,NO-NO2,5.83,30.16,99.21,99.16,entsoe.eu,false,
2023-01-05 11:00:00,Norway,Southwest Norway,NO-NO2,1.95,25.22,99.76,99.74,entsoe.eu,false,
2023-01-05 12:00:00,Norway,Southwest Norway,NO-NO2,14.44,38.79,98.49,98.27,entsoe.eu,false,
2023-01-05 13:00:00,Norway,Southwest Norway,NO-NO2,9.66,33.45,99.01,98.85,entsoe.eu,false,
2023-01-05 14:00:00,Norway,Southwest Norway,NO-NO2,0.52,23.45,99.96,99.95,entsoe.eu,false,
2023-01-05 15:00:00,Norway,Southwest Norway,NO-NO2,0.34,23.18,100.0,100.0,entsoe.eu,false,
2023-01-05 16:00:00,Norway,Southwest Norway,NO-NO2,0.65,23.41,99.98,99.98,entsoe.eu,false,
2023-01-05 17:00:00,Norway,Southwest Norway,NO-NO2,0.69,23.39,99.97,99.96,entsoe.eu,false,
2023-01-05 18:00:00,Norway,Southwest Norway,NO-NO2,2.33,25.43,99.52,99.3,entsoe.eu,false,
2023-01-05 19:00:00,Norway,Southwest Norway,NO-NO2,0.25,22.68,99.99,99.99,entsoe.eu,false,
2023-01-05 20:00:00,Norway,Southwest Norway,NO-NO2,0.17,22.42,100.0,100.0,entsoe.eu,false,
2023-01-05 21:00:00,Norway,Southwest Norway,NO-NO2,0.13,22.26,99.99,99.99,entsoe.eu,false,
2023-01-05 22:00:00,Norway,Southwest Norway,NO-NO2,7.0,29.54,99.0,98.25,entsoe.eu,false,
2023-01-05 23:00:00,Norway,Southwest Norway,NO-NO2,12.23,36.14,97.8,95.84,entsoe.eu,false,
2023-01-06 00:00:00,Norway,Southwest Norway,NO-NO2,28.45,54.71,95.63,92.72,entsoe.eu,false,
2023-01-06 01:00:00,Norway,Southwest Norway,NO-NO2,30.06,56.39,94.7,91.74,entsoe.eu,false,
2023-01-06 02:00:00,Norway,Southwest Norway,NO-NO2,50.27,79.31,91.68,88.17,entsoe.eu,false,
2023-01-06 03:00:00,Norway,Southwest Norway,NO-NO2,47.64,76.26,92.09,88.69,entsoe.eu,false,
2023-01-06 04:00:00,Norway,Southwest Norway,NO-NO2,60.33,90.4,90.91,87.63,entsoe.eu,false,
2023-01-06 05:00:00,Norway,Southwest Norway,NO-NO2,47.71,76.26,92.98,91.21,entsoe.eu,false,
2023-01-06 06:00:00,Norway,Southwest Norway,NO-NO2,27.49,53.25,96.48,96.16,entsoe.eu,false,
2023-01-06 07:00:00,Norway,Southwest Norway,NO-NO2,2.93,25.96,99.56,99.54,entsoe.eu,false,
2023-01-06 08:00:00,Norway,Southwest Norway,NO-NO2,22.19,48.24,97.16,96.93,entsoe.eu,false,
2023-01-06 09:00:00,Norway,Southwest Norway,NO-NO2,47.3,77.21,94.12,93.56,entsoe.eu,false,
2023-01-06 10:00:00,Norway,Southwest Norway,NO-NO2,49.9,80.98,93.72,93.13,entsoe.eu,false,
2023-01-06 11:00:00,Norway,Southwest Norway,NO-NO2,43.94,74.35,94.42,93.91,entsoe.eu,false,
2023-01-06 12:00:00,Norway,Southwest Norway,NO-NO2,57.11,89.17,92.98,92.3,entsoe.eu,false,
2023-01-06 13:00:00,Norway,Southwest Norway,NO-NO2,32.15,60.44,95.93,95.56,entsoe.eu,false,
2023-01-06 14:00:00,Norway,Southwest Norway,NO-NO2,6.76,30.92,99.03,98.97,entsoe.eu,false,
2023-01-06 15:00:00,Norway,Southwest Norway,NO-NO2,4.18,27.64,99.37,99.21,entsoe.eu,false,
2023-01-06 16:00:00,Norway,Southwest Norway,NO-NO2,0.5,23.19,99.94,99.92,entsoe.eu,false,
2023-01-06 17:00:00,Norway,Southwest Norway,NO-NO2,0.2,22.97,99.99,99.99,entsoe.eu,false,
2023-01-06 18:00:00,Norway,Southwest Norway,NO-NO2,0.27,23.02,99.97,99.97,entsoe.eu,false,
2023-01-06 19:00:00,Norway,Southwest Norway,NO-NO2,3.53,27.1,99.43,99.17,entsoe.eu,false,
2023-01-06 20:00:00,Norway,Southwest Norway,NO-NO2,1.07,23.91,99.83,99.77,entsoe.eu,false,
2023-01-06 21:00:00,Norway,Southwest Norway,NO-NO2,1.04,23.9,99.84,99.77,entsoe.eu,false,
2023-01-06 22:00:00,Norway,Southwest Norway,NO-NO2,1.91,24.81,99.73,99.67,entsoe.eu,false,
2023-01-06 23:00:00,Norway,Southwest Norway,NO-NO2,47.69,78.45,93.54,91.75,entsoe.eu,false,
2023-01-07 00:00:00,Norway,Southwest Norway,NO-NO2,67.99,102.69,90.56,87.83,entsoe.eu,false,
2023-01-07 01:00:00,Norway,Southwest Norway,NO-NO2,62.51,96.69,90.47,87.16,entsoe.eu,false,
2023-01-07 02:00:00,Norway,Southwest Norway,NO-NO2,62.63,96.27,89.94,85.46,entsoe.eu,false,
2023-01-07 03:00:00,Norway,Southwest Norway,NO-NO2,62.18,95.43,89.81,84.72,entsoe.eu,false,
2023-01-07 04:00:00,Norway,Southwest Norway,NO-NO2,63.66,96.93,89.61,84.59,entsoe.eu,false,
2023-01-07 05:00:00,Norway,Southwest Norway,NO-NO2,58.4,90.3,90.64,86.54,entsoe.eu,false,
2023-01-07 06:00:00,Norway,Southwest Norway,NO-NO2,28.43,55.5,94.84,93.02,entsoe.eu,false,
2023-01-07 07:00:00,Norway,Southwest Norway,NO-NO2,24.3,50.81,95.8,94.86,entsoe.eu,false,
2023-01-07 08:00:00,Norway,Southwest Norway,NO-NO2,30.33,57.69,95.96,95.23,entsoe.eu,false,
2023-01-07 09:00:00,Norway,Southwest Norway,NO-NO2,51.86,82.73,93.39,91.97,entsoe.eu,false,
2023-01-07 10:00:00,Norway,Southwest Norway,NO-NO2,59.64,92.51,92.31,90.53,entsoe.eu,false,
2023-01-07 11:00:00,Norway,Southwest Norway,NO-NO2,56.69,89.28,92.31,90.64,entsoe.eu,false,
2023-01-07 12:00:00,Norway,Southwest Norway,NO-NO2,56.77,89.11,92.25,90.52,entsoe.eu,false,
2023-01-07 13:00:00,Norway,Southwest Norway,NO-NO2,61.83,94.55,91.72,89.87,entsoe.eu,false,
2023-01-07 14:00:00,Norway,Southwest Norway,NO-NO2,67.25,100.53,91.52,89.4,entsoe.eu,false,
2023-01-07 15:00:00,Norway,Southwest Norway,NO-NO2,70.1,102.86,91.4,89.09,entsoe.eu,false,
2023-01-07 16:00:00,Norway,Southwest Norway,NO-NO2,72.86,105.46,91.51,89.44,entsoe.eu,false,
2023-01-07 17:00:00,Norway,Southwest Norway,NO-NO2,61.12,92.13,92.57,91.03,entsoe.eu,false,
2023-01-07 18:00:00,Norway,Southwest Norway,NO-NO2,60.48,92.06,92.61,91.15,entsoe.eu,false,
2023-01-07 19:00:00,Norway,Southwest Norway,NO-NO2,66.73,99.33,91.26,89.29,entsoe.eu,false,
2023-01-07 20:00:00,Norway,Southwest Norway,NO-NO2,61.74,93.57,91.41,89.11,entsoe.eu,false,
2023-01-07 21:00:00,Norway,Southwest Norway,NO-NO2,64.83,96.4,90.69,88.27,entsoe.eu,false,
2023-01-07 22:00:00,Norway,Southwest Norway,NO-NO2,67.33,98.86,90.29,86.93,entsoe.eu,false,
2023-01-07 23:00:00,Norway,Southwest Norway,NO-NO2,62.46,93.35,90.78,86.47,entsoe.eu,false,
2023-01-08 00:00:00,Norway,Southwest Norway,NO-NO2,63.11,94.07,90.78,86.29,entsoe.eu,false,
2023-01-08 01:00:00,Norway,Southwest Norway,NO-NO2,57.02,86.91,91.41,86.96,entsoe.eu,false,
2023-01-08 02:00:00,Norway,Southwest Norway,NO-NO2,59.64,90.02,90.86,86.03,entsoe.eu,false,
2023-01-08 03:00:00,Norway,Southwest Norway,NO-NO2,53.92,83.29,91.54,86.81,entsoe.eu,false,
2023-01-08 04:00:00,Norway,Southwest Norway,NO-NO2,53.91,83.27,91.64,86.79,entsoe.eu,false,
2023-01-08 05:00:00,Norway,Southwest Norway,NO-NO2,56.07,86.24,91.73,86.84,entsoe.eu,false,
2023-01-08 06:00:00,Norway,Southwest Norway,NO-NO2,63.33,95.44,90.82,85.49,entsoe.eu,false,
2023-01-08 07:00:00,Norway,Southwest Norway,NO-NO2,57.93,88.99,91.63,85.95,entsoe.eu,false,
2023-01-08 08:00:00,Norway,Southwest Norway,NO-NO2,40.58,70.1,94.38,90.64,entsoe.eu,false,
2023-01-08 09:00:00,Norway,Southwest Norway,NO-NO2,21.71,48.38,96.88,95.17,entsoe.eu,false,
2023-01-08 10:00:00,Norway,Southwest Norway,NO-NO2,16.93,42.45,97.31,96.85,entsoe.eu,false,
2023-01-08 11:00:00,Norway,Southwest Norway,NO-NO2,20.82,47.86,96.71,96.11,entsoe.eu,false,
2023-01-08 12:00:00,Norway,Southwest Norway,NO-NO2,32.6,61.92,95.27,94.16,entsoe.eu,false,
2023-01-08 13:00:00,Norway,Southwest Norway,NO-NO2,25.52,53.91,96.0,95.16,entsoe.eu,false,
2023-01-08 14:00:00,Norway,Southwest Norway,NO-NO2,25.95,53.61,96.17,95.29,entsoe.eu,false,
2023-01-08 15:00:00,Norway,Southwest Norway,NO-NO2,6.08,30.0,99.02,98.88,entsoe.eu,false,
2023-01-08 16:00:00,Norway,Southwest Norway,NO-NO2,0.44,22.65,99.92,99.9,entsoe.eu,false,
2023-01-08 17:00:00,Norway,Southwest Norway,NO-NO2,0.4,22.47,99.93,99.92,entsoe.eu,false,
2023-01-08 18:00:00,Norway,Southwest Norway,NO-NO2,9.89,34.48,98.65,98.43,entsoe.eu,false,
2023-01-08 19:00:00,Norway,Southwest Norway,NO-NO2,22.3,49.24,97.2,96.65,entsoe.eu,false,
2023-01-08 20:00:00,Norway,Southwest Norway,NO-NO2,26.93,54.56,96.65,95.92,entsoe.eu,false,
2023-01-08 21:00:00,Norway,Southwest Norway,NO-NO2,20.06,46.51,97.35,96.73,entsoe.eu,false,
2023-01-08 22:00:00,Norway,Southwest Norway,NO-NO2,64.99,97.77,91.78,89.63,entsoe.eu,false,
2023-01-08 23:00:00,Norway,Southwest Norway,NO-NO2,88.75,124.36,88.9,85.65,entsoe.eu,false,
2023-01-09 00:00:00,Norway,Southwest Norway,NO-NO2,89.75,125.97,88.24,84.45,entsoe.eu,false,
2023-01-09 01:00:00,Norway,Southwest Norway,NO-NO2,91.1,126.51,88.06,84.43,entsoe.eu,false,
2023-01-09 02:00:00,Norway,Southwest Norway,NO-NO2,92.51,127.14,87.97,84.28,entsoe.eu,false,
2023-01-09 03:00:00,Norway,Southwest Norway,NO-NO2,91.21,124.84,88.12,84.22,entsoe.eu,false,
2023-01-09 04:00:00,Norway,Southwest Norway,NO-NO2,53.15,81.9,92.7,90.11,entsoe.eu,false,
2023-01-09 05:00:00,Norway,Southwest Norway,NO-NO2,4.35,26.68,99.34,99.02,entsoe.eu,false,
2023-01-09 06:00:00,Norway,Southwest Norway,NO-NO2,0.2,22.74,99.99,99.99,entsoe.eu,false,
2023-01-09 07:00:00,Norway,Southwest Norway,NO-NO2,0.57,23.65,99.98,99.98,entsoe.eu,false,
2023-01-09 08:00:00,Norway,Southwest Norway,NO-NO2,0.62,23.73,99.98,99.98,entsoe.eu,false,
2023-01-09 09:00:00,Norway,Southwest Norway,NO-NO2,0.45,23.84,99.98,99.98,entsoe.eu,false,
2023-01-09 10:00:00,Norway,Southwest Norway,NO-NO2,0.73,24.37,99.98,99.98,entsoe.eu,false,
2023-01-09 11:00:00,Norway,Southwest Norway,NO-NO2,0.65,24.28,99.99,99.99,entsoe.eu,false,
2023-01-09 12:00:00,Norway,Southwest Norway,NO-NO2,0.71,24.41,99.98,99.98,entsoe.eu,false,
2023-01-09 13:00:00,Norway,Southwest Norway,NO-NO2,0.77,24.58,99.98,99.98,entsoe.eu,false,
2023-01-09 14:00:00,Norway,Southwest Norway,NO-NO2,0.76,24.67,99.98,99.98,entsoe.eu,false,
2023-01-09 15:00:00,Norway,Southwest Norway,NO-NO2,0.77,24.71,99.98,99.98,entsoe.eu,false,
2023-01-09 16:00:00,Norway,Southwest Norway,NO-NO2,0.76,24.75,99.98,99.98,entsoe.eu,false,
2023-01-09 17:00:00,Norway,Southwest Norway,NO-NO2,0.78,24.8,99.98,99.98,entsoe.eu,false,
2023-01-09 18:00:00,Norway,Southwest Norway,NO-NO2,0.82,24.86,99.97,99.97,entsoe.eu,false,
2023-01-09 19:00:00,Norway,Southwest Norway,NO-NO2,0.78,24.83,99.97,99.97,entsoe.eu,false,
2023-01-09 20:00:00,Norway,Southwest Norway,NO-NO2,0.45,24.47,99.98,99.98,entsoe.eu,false,
2023-01-09 21:00:00,Norway,Southwest Norway,NO-NO2,1.07,25.14,99.89,99.88,entsoe.eu,false,
2023-01-09 22:00:00,Norway,Southwest Norway,NO-NO2,37.08,64.6,96.23,95.74,entsoe.eu,false,
2023-01-09 23:00:00,Norway,Southwest Norway,NO-NO2,33.26,61.96,96.3,95.71,entsoe.eu,false,
2023-01-10 00:00:00,Norway,Southwest Norway,NO-NO2,104.78,142.17,88.83,86.94,entsoe.eu,false,
2023-01-10 01:00:00,Norway,Southwest Norway,NO-NO2,126.72,167.15,86.44,83.86,entsoe.eu,false,
2023-01-10 02:00:00,Norway,Southwest Norway,NO-NO2,128.59,168.22,85.82,83.12,entsoe.eu,false,
2023-01-10 03:00:00,Norway,Southwest Norway,NO-NO2,111.2,148.6,87.05,84.86,entsoe.eu,false,
2023-01-10 04:00:00,Norway,Southwest Norway,NO-NO2,41.92,70.92,95.44,94.79,entsoe.eu,false,
2023-01-10 05:00:00,Norway,Southwest Norway,NO-NO2,0.46,24.07,99.97,99.97,entsoe.eu,false,
2023-01-10 06:00:00,Norway,Southwest Norway,NO-NO2,0.65,24.33,99.98,99.98,entsoe.eu,false,
2023-01-10 07:00:00,Norway,Southwest Norway,NO-NO2,0.81,24.54,99.98,99.98,entsoe.eu,false,
2023-01-10 08:00:00,Norway,Southwest Norway,NO-NO2,0.75,24.33,99.99,99.99,entsoe.eu,false,
2023-01-10 09:00:00,Norway,Southwest Norway,NO-NO2,0.56,23.92,99.98,99.98,entsoe.eu,false,
2023-01-10 10:00:00,Norway,Southwest Norway,NO-NO2,0.39,23.99,99.98,99.98,entsoe.eu,false,
2023-01-10 11:00:00,Norway,Southwest Norway,NO-NO2,3.26,27.31,99.54,99.44,entsoe.eu,false,
2023-01-10 12:00:00,Norway,Southwest Norway,NO-NO2,10.17,35.25,98.58,98.21,entsoe.eu,false,
2023-01-10 13:00:00,Norway,Southwest Norway,NO-NO2,13.35,39.25,98.12,97.6,entsoe.eu,false,
2023-01-10 14:00:00,Norway,Southwest Norway,NO-NO2,8.33,32.88,98.85,98.52,entsoe.eu,false,
2023-01-10 15:00:00,Norway,Southwest Norway,NO-NO2,2.4,25.62,99.64,99.52,entsoe.eu,false,
2023-01-10 16:00:00,Norway,Southwest Norway,NO-NO2,2.75,25.75,99.6,99.5,entsoe.eu,false,
2023-01-10 17:00:00,Norway,Southwest Norway,NO-NO2,5.71,29.09,99.13,98.88,entsoe.eu,false,
2023-01-10 18:00:00,Norway,Southwest Norway,NO-NO2,18.05,42.39,97.74,97.57,entsoe.eu,false,
