Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.62,622.13,2.31,0.94,eia.gov,false,
2023-01-01 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.76,625.49,2.25,1.14,eia.gov,false,
2023-01-01 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.75,628.81,1.8,1.23,eia.gov,false,
2023-01-01 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,510.74,630.88,1.64,1.08,eia.gov,false,
2023-01-01 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,514.44,634.78,1.35,0.89,eia.gov,false,
2023-01-01 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,518.0,638.65,0.94,0.67,eia.gov,false,
2023-01-01 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,519.25,639.89,0.82,0.53,eia.gov,false,
2023-01-01 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,516.85,637.41,0.92,0.13,eia.gov,false,
2023-01-01 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,514.51,635.0,0.92,0.07,eia.gov,false,
2023-01-02 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,517.32,638.12,0.75,0.06,eia.gov,false,
2023-01-02 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.77,621.09,2.02,0.08,eia.gov,false,
2023-01-02 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.94,621.63,1.9,0.08,eia.gov,false,
2023-01-02 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.52,625.96,1.31,0.07,eia.gov,false,
2023-01-02 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.81,628.57,1.05,0.06,eia.gov,false,
2023-01-02 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,500.15,619.85,1.93,0.04,eia.gov,false,
2023-01-02 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.06,628.75,1.21,0.01,eia.gov,false,
2023-01-02 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.35,629.02,1.25,0.0,eia.gov,false,
2023-01-02 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.8,629.66,1.05,0.0,eia.gov,false,
2023-01-02 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.61,628.2,1.3,0.0,eia.gov,false,
2023-01-02 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.58,624.66,1.75,0.0,eia.gov,false,
2023-01-02 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,497.23,616.37,2.48,0.03,eia.gov,false,
2023-01-02 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.44,621.07,2.11,0.07,eia.gov,false,
2023-01-02 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.11,621.59,2.42,0.52,eia.gov,false,
2023-01-02 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.09,623.6,2.58,0.96,eia.gov,false,
2023-01-02 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.2,623.58,2.79,1.21,eia.gov,false,
2023-01-02 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.94,625.52,2.66,1.43,eia.gov,false,
2023-01-02 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.63,628.39,2.54,1.41,eia.gov,false,
2023-01-02 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.75,623.9,3.13,1.58,eia.gov,false,
