Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-03 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,635.49,744.59,0.06,0.0,eia.gov,false,
2023-01-03 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,635.83,745.23,0.05,0.0,eia.gov,false,
2023-01-03 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,652.82,761.87,0.02,0.0,eia.gov,false,
2023-01-03 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,645.14,754.79,0.0,0.0,eia.gov,false,
2023-01-03 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,656.81,765.99,0.0,0.0,eia.gov,false,
2023-01-03 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,695.37,803.0,0.0,0.0,eia.gov,false,
2023-01-03 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,703.96,811.25,0.0,0.0,eia.gov,false,
2023-01-03 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,721.12,827.72,0.0,0.0,eia.gov,false,
2023-01-03 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,726.3,832.68,0.0,0.0,eia.gov,false,
2023-01-03 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,718.25,824.96,0.0,0.0,eia.gov,false,
2023-01-03 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,690.99,798.8,0.0,0.0,eia.gov,false,
2023-01-03 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,665.69,774.52,0.0,0.0,eia.gov,false,
2023-01-03 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,650.85,760.27,0.0,0.0,eia.gov,false,
2023-01-03 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,631.25,741.45,0.0,0.0,eia.gov,false,
2023-01-03 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,632.58,742.65,0.08,0.08,eia.gov,false,
2023-01-03 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,655.18,763.92,0.16,0.12,eia.gov,false,
2023-01-03 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,732.99,838.01,0.3,0.2,eia.gov,false,
2023-01-03 17:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,784.03,887.03,0.3,0.21,eia.gov,false,
2023-01-03 18:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,782.86,885.52,0.37,0.24,eia.gov,false,
2023-01-03 19:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,779.33,881.33,0.51,0.29,eia.gov,false,
2023-01-03 20:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,778.4,880.33,0.5,0.27,eia.gov,false,
2023-01-03 21:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,805.82,906.76,0.32,0.08,eia.gov,false,
2023-01-03 22:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,792.41,894.04,0.28,0.01,eia.gov,false,
2023-01-03 23:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,766.35,869.15,0.27,0.01,eia.gov,false,
2023-01-04 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,767.39,870.3,0.18,0.0,eia.gov,false,
2023-01-04 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,762.25,865.61,0.16,0.0,eia.gov,false,
